userid,group,page,data,time_created
user_77,chatxai,training_post,"{""explainerData"": {""chatJourney"": [{""step"": 1, ""level"": ""predLv"", ""payload"": ""{}"", ""timeline"": ""2023-07-05T13:49:23.236Z""}, {""step"": 2, ""level"": ""counterfactualLv"", ""payload"": {""data"": {""instances"": [{""input"": [[""Male"", ""Yes"", ""2"", ""Graduate"", ""No"", 11714, 1126, 225, 360, ""Yes"", ""Urban""]], ""operation"": ""mace""}]}}, ""timeline"": ""2023-07-05T13:49:59.183Z""}, {""step"": 3, ""level"": ""globalExplainerResultLv"", ""payload"": {""data"": {""instances"": [{""operation"": ""pdp"", ""attributes"": [""Dependents""]}]}}, ""timeline"": ""2023-07-05T13:50:46.979Z""}, {""step"": 4, ""level"": ""whatIfResultLv"", ""payload"": {""data"": {""instances"": [{""input"": [[""Male"", ""Yes"", ""2"", ""Graduate"", ""No"", 1171, 1126, 225, 360, ""Yes"", ""Urban""]], ""operation"": ""whatif""}]}}, ""timeline"": ""2023-07-05T13:51:17.384Z""}], ""chatSessionMetadata"": {""pdp"": 1, ""shap"": 0, ""input"": """", ""actual"": null, ""userId"": """", ""whatIf"": 1, ""comment"": """", ""modelStats"": 0, ""prediction"": """", ""userChoice"": """", ""decisionTree"": 0, ""counterFactual"": 1, ""decisionFeatures"": [""""]}}, ""postExplainDecision"": ""true"", ""postExplainFeatures"": [""Credit History"", ""Applicant Income"", ""Education""], ""postExplainConfidence"": ""4"", ""postExplainReliability"": ""4""}",2023-07-05 15:51:25.387 +0200
user_228,chatxai,training_mace_gif,{},2023-07-05 15:51:28.964 +0200
user_169,chatxai,training_pre,"{""beforeExplainDecision"": ""true"", ""beforeExplainFeatures"": [""Credit History"", ""Applicant Income"", ""Loan Amount""], ""beforeExplainConfidence"": ""2""}",2023-07-05 15:51:32.239 +0200
user_188,chatxai,training_mace,{},2023-07-05 15:51:35.154 +0200
user_188,chatxai,training_mace_gif,{},2023-07-05 15:51:51.789 +0200
user_193,chatxai,training_decisiontree_gif,{},2023-07-05 15:51:55.448 +0200
user_218,chatxai,atiExplanationTest,"{""atiExplainerQuestion"": ""5""}",2023-07-05 15:51:58.528 +0200
user_77,chatxai,task3_pre,"{""beforeExplainDecision"": ""true"", ""beforeExplainFeatures"": [""Credit History"", ""Applicant Income"", ""Married""], ""beforeExplainConfidence"": ""3""}",2023-07-05 15:51:58.575 +0200
user_228,chatxai,training_whatif,{},2023-07-05 15:52:01.433 +0200
user_166,chatxai,ati,"{""ati1"": ""4"", ""ati2"": ""4"", ""ati3"": ""3"", ""ati4"": ""5"", ""ati5"": ""4"", ""ati6"": ""2"", ""ati7"": ""4"", ""ati8"": ""3"", ""ati9"": ""4"", ""attnAti"": ""5""}",2023-07-05 15:52:10.601 +0200
user_188,chatxai,training_whatif,{},2023-07-05 15:52:14.277 +0200
user_28,chatxai,task8_pre,"{""beforeExplainDecision"": ""false"", ""beforeExplainFeatures"": [""Applicant Income"", ""Property Area"", ""Married""], ""beforeExplainConfidence"": ""3""}",2023-07-05 15:52:16.425 +0200
user_151,chatxai,ati,"{""ati1"": ""3"", ""ati2"": ""3"", ""ati3"": ""5"", ""ati4"": ""2"", ""ati5"": ""3"", ""ati6"": ""6"", ""ati7"": ""4"", ""ati8"": ""5"", ""ati9"": ""3"", ""attnAti"": ""5""}",2023-07-05 15:53:24.539 +0200
user_193,chatxai,training_pdp,{},2023-07-05 15:53:42.728 +0200
user_150,chatxai,training_shap,{},2023-07-05 15:53:45.422 +0200
user_228,chatxai,training_pre,"{""beforeExplainDecision"": ""true"", ""beforeExplainFeatures"": [""Coapplicant Income"", ""Credit History"", ""Property Area""], ""beforeExplainConfidence"": ""2""}",2023-07-05 15:53:46.708 +0200
user_40,chatxai,training_shap,{},2023-07-05 15:53:47.936 +0200
user_166,chatxai,training_shap,{},2023-07-05 15:53:49.264 +0200
user_176,chatxai,task9_pre,"{""beforeExplainDecision"": ""true"", ""beforeExplainFeatures"": [""Coapplicant Income"", ""Applicant Income"", ""Loan Amount""], ""beforeExplainConfidence"": ""5""}",2023-07-05 15:54:23.638 +0200
user_59,chatxai,consent,"{""mlbackground"": ""false"", ""userAgreement2"": ""true""}",2023-07-05 15:52:22.232 +0200
user_228,chatxai,training_whatif_gif,{},2023-07-05 15:52:25.703 +0200
user_150,chatxai,training_decisiontree,{},2023-07-05 15:52:29.415 +0200
user_219,chatxai,ati,"{""ati1"": ""5"", ""ati2"": ""5"", ""ati3"": ""3"", ""ati4"": ""5"", ""ati5"": ""4"", ""ati6"": ""2"", ""ati7"": ""5"", ""ati8"": ""6"", ""ati9"": ""6"", ""attnAti"": ""5""}",2023-07-05 15:52:33.774 +0200
user_228,chatxai,atiExplanationTest,"{""atiExplainerQuestion"": ""5""}",2023-07-05 15:52:41.239 +0200
user_188,chatxai,training_whatif_gif,{},2023-07-05 15:52:42.196 +0200
user_13,chatxai,ati,"{""ati1"": ""4"", ""ati2"": ""4"", ""ati3"": ""5"", ""ati4"": ""4"", ""ati5"": ""4"", ""ati6"": ""3"", ""ati7"": ""4"", ""ati8"": ""5"", ""ati9"": ""5"", ""attnAti"": ""5""}",2023-07-05 15:52:45.621 +0200
user_193,chatxai,training_shap,{},2023-07-05 15:52:51.708 +0200
user_176,chatxai,task3_post,"{""explainerData"": {""chatJourney"": [{""step"": 22, ""level"": ""predLv"", ""payload"": ""{}"", ""timeline"": ""2023-07-05T13:51:01.323Z""}, {""step"": 23, ""level"": ""whatIfResultLv"", ""payload"": {""data"": {""instances"": [{""input"": [[""Male"", ""Yes"", ""0"", ""Graduate"", ""No"", 20833, 6667, 480, 360, ""Yes"", ""Urban""]], ""operation"": ""whatif""}]}}, ""timeline"": ""2023-07-05T13:51:24.328Z""}, {""step"": 24, ""level"": ""featureImpLv"", ""payload"": {""data"": {""instances"": [{""input"": [[""Male"", ""Yes"", ""0"", ""Graduate"", ""No"", 20833, 6667, 480, 360, ""Yes"", ""Urban""]], ""operation"": ""shap""}]}}, ""timeline"": ""2023-07-05T13:51:32.922Z""}, {""step"": 25, ""level"": ""whatIfResultLv"", ""payload"": {""data"": {""instances"": [{""input"": [[""Male"", ""Yes"", ""0"", ""Graduate"", ""No"", 20833, 6667, 480, 360, ""Yes"", ""Semiurban""]], ""operation"": ""whatif""}]}}, ""timeline"": ""2023-07-05T13:52:16.264Z""}, {""step"": 26, ""level"": ""globalExplainerResultLv"", ""payload"": {""data"": {""instances"": [{""operation"": ""pdp"", ""attributes"": [""Loan Amount""]}]}}, ""timeline"": ""2023-07-05T13:52:47.490Z""}], ""chatSessionMetadata"": {""pdp"": 1, ""shap"": 1, ""input"": """", ""actual"": null, ""userId"": """", ""whatIf"": 2, ""comment"": """", ""modelStats"": 0, ""prediction"": """", ""userChoice"": """", ""decisionTree"": 1, ""counterFactual"": 0, ""decisionFeatures"": [""""]}}, ""postExplainDecision"": ""true"", ""postExplainFeatures"": [""Credit History"", ""Married"", ""Loan Amount""], ""postExplainConfidence"": ""4"", ""postExplainReliability"": ""5""}",2023-07-05 15:52:52.657 +0200
user_151,chatxai,consent,"{""mlbackground"": ""true"", ""userAgreement2"": ""true""}",2023-07-05 15:52:54.897 +0200
user_150,chatxai,training_decisiontree_gif,{},2023-07-05 15:52:58.339 +0200
user_166,chatxai,training_decisiontree,{},2023-07-05 15:53:00.383 +0200
user_59,chatxai,ati,"{""ati1"": ""5"", ""ati2"": ""5"", ""ati3"": ""2"", ""ati4"": ""4"", ""ati5"": ""5"", ""ati6"": ""3"", ""ati7"": ""4"", ""ati8"": ""2"", ""ati9"": ""5"", ""attnAti"": ""5""}",2023-07-05 15:53:02.091 +0200
user_188,chatxai,atiExplanationTest,"{""atiExplainerQuestion"": ""5""}",2023-07-05 15:53:03.633 +0200
user_176,chatxai,task6_pre,"{""beforeExplainDecision"": ""true"", ""beforeExplainFeatures"": [""Credit History"", ""Loan Amount"", ""Applicant Income""], ""beforeExplainConfidence"": ""4""}",2023-07-05 15:53:06.031 +0200
user_193,chatxai,training_shap_gif,{},2023-07-05 15:53:11.220 +0200
user_168,chatxai,training_pre,"{""beforeExplainDecision"": ""true"", ""beforeExplainFeatures"": [""Applicant Income"", ""Credit History"", ""Coapplicant Income""], ""beforeExplainConfidence"": ""3""}",2023-07-05 15:53:14.093 +0200
user_166,chatxai,training_decisiontree_gif,{},2023-07-05 15:53:20.810 +0200
user_132,chatxai,training_decisiontree,{},2023-07-05 15:53:22.015 +0200
user_150,chatxai,training_pdp_gif,{},2023-07-05 15:54:27.445 +0200
user_77,chatxai,task3_post,"{""explainerData"": {""chatJourney"": [{""step"": 5, ""level"": ""predLv"", ""payload"": ""{}"", ""timeline"": ""2023-07-05T13:51:58.605Z""}, {""step"": 6, ""level"": ""counterfactualLv"", ""payload"": {""data"": {""instances"": [{""input"": [[""Male"", ""Yes"", ""0"", ""Graduate"", ""No"", 20833, 6667, 480, 360, ""Yes"", ""Urban""]], ""operation"": ""mace""}]}}, ""timeline"": ""2023-07-05T13:52:16.179Z""}, {""step"": 7, ""level"": ""whatIfResultLv"", ""payload"": {""data"": {""instances"": [{""input"": [[""Female"", ""No"", ""3+"", ""Not Graduate"", ""No"", 20833, 6667, 480, 360, ""Yes"", ""Rural""]], ""operation"": ""whatif""}]}}, ""timeline"": ""2023-07-05T13:53:24.932Z""}], ""chatSessionMetadata"": {""pdp"": 0, ""shap"": 0, ""input"": """", ""actual"": null, ""userId"": """", ""whatIf"": 1, ""comment"": """", ""modelStats"": 0, ""prediction"": """", ""userChoice"": """", ""decisionTree"": 1, ""counterFactual"": 1, ""decisionFeatures"": [""""]}}, ""postExplainDecision"": ""true"", ""postExplainFeatures"": [""Credit History"", ""Applicant Income"", ""Education""], ""postExplainConfidence"": ""4"", ""postExplainReliability"": ""4""}",2023-07-05 15:53:49.526 +0200
user_166,chatxai,training_shap_gif,{},2023-07-05 15:53:56.312 +0200
user_176,chatxai,task6_post,"{""explainerData"": {""chatJourney"": [{""step"": 27, ""level"": ""predLv"", ""payload"": ""{}"", ""timeline"": ""2023-07-05T13:53:06.063Z""}, {""step"": 28, ""level"": ""globalExplainerResultLv"", ""payload"": {""data"": {""instances"": [{""operation"": ""pdp"", ""attributes"": [""Applicant Income""]}]}}, ""timeline"": ""2023-07-05T13:53:33.122Z""}, {""step"": 29, ""level"": ""whatIfResultLv"", ""payload"": {""data"": {""instances"": [{""input"": [[""Female"", ""No"", ""1"", ""Graduate"", ""No"", 4723, 0, 81, 360, ""No"", ""Semiurban""]], ""operation"": ""whatif""}]}}, ""timeline"": ""2023-07-05T13:53:52.981Z""}], ""chatSessionMetadata"": {""pdp"": 1, ""shap"": 0, ""input"": """", ""actual"": null, ""userId"": """", ""whatIf"": 1, ""comment"": """", ""modelStats"": 0, ""prediction"": """", ""userChoice"": """", ""decisionTree"": 0, ""counterFactual"": 0, ""decisionFeatures"": [""""]}}, ""postExplainDecision"": ""true"", ""postExplainFeatures"": [""Credit History"", ""Coapplicant Income"", ""Applicant Income""], ""postExplainConfidence"": ""4"", ""postExplainReliability"": ""5""}",2023-07-05 15:53:59.339 +0200
user_150,chatxai,training_shap_gif,{},2023-07-05 15:54:00.946 +0200
user_151,chatxai,training_decisiontree,{},2023-07-05 15:54:04.995 +0200
user_59,chatxai,training_decisiontree,{},2023-07-05 15:54:07.275 +0200
user_40,chatxai,training_shap_gif,{},2023-07-05 15:54:11.256 +0200
user_150,chatxai,training_pdp,{},2023-07-05 15:54:13.470 +0200
user_77,chatxai,task9_pre,"{""beforeExplainDecision"": ""false"", ""beforeExplainFeatures"": [""Credit History"", ""Applicant Income"", ""Dependents""], ""beforeExplainConfidence"": ""4""}",2023-07-05 15:54:16.026 +0200
user_67,chatxai,task9_post,"{""explainerData"": {""chatJourney"": [{""step"": 8, ""level"": ""predLv"", ""payload"": ""{}"", ""timeline"": ""2023-07-05T13:51:22.443Z""}, {""step"": 9, ""level"": ""whatIfResultLv"", ""payload"": {""data"": {""instances"": [{""input"": [[""Male"", ""Yes"", ""0"", ""Not Graduate"", ""No"", 3365, 1917, 112, 360, ""No"", ""Rural""]], ""operation"": ""whatif""}]}}, ""timeline"": ""2023-07-05T13:51:44.032Z""}, {""step"": 10, ""level"": ""globalExplainerResultLv"", ""payload"": {""data"": {""instances"": [{""operation"": ""pdp"", ""attributes"": [""Applicant Income""]}]}}, ""timeline"": ""2023-07-05T13:52:23.265Z""}, {""step"": 11, ""level"": ""globalExplainerResultLv"", ""payload"": {""data"": {""instances"": [{""operation"": ""pdp"", ""attributes"": [""Gender""]}]}}, ""timeline"": ""2023-07-05T13:52:57.836Z""}, {""step"": 12, ""level"": ""whatIfResultLv"", ""payload"": {""data"": {""instances"": [{""input"": [[""Male"", ""Yes"", ""0"", ""Not Graduate"", ""No"", 3365, 1917, 112, 360, ""No"", ""Urban""]], ""operation"": ""whatif""}]}}, ""timeline"": ""2023-07-05T13:53:18.554Z""}, {""step"": 13, ""level"": ""featureImpLv"", ""payload"": {""data"": {""instances"": [{""input"": [[""Male"", ""Yes"", ""2"", ""Not Graduate"", ""No"", 3365, 1917, 112, 360, ""No"", ""Rural""]], ""operation"": ""shap""}]}}, ""timeline"": ""2023-07-05T13:53:43.630Z""}], ""chatSessionMetadata"": {""pdp"": 2, ""shap"": 1, ""input"": """", ""actual"": null, ""userId"": """", ""whatIf"": 2, ""comment"": """", ""modelStats"": 0, ""prediction"": """", ""userChoice"": """", ""decisionTree"": 1, ""counterFactual"": 0, ""decisionFeatures"": [""""]}}, ""postExplainDecision"": ""false"", ""postExplainFeatures"": [""Credit History"", ""Applicant Income"", ""Coapplicant Income""], ""postExplainConfidence"": ""5"", ""postExplainReliability"": ""5""}",2023-07-05 15:54:16.134 +0200
user_193,chatxai,training_pdp_gif,{},2023-07-05 15:54:17.426 +0200
user_151,chatxai,training_decisiontree_gif,{},2023-07-05 15:54:22.070 +0200
user_59,chatxai,training_decisiontree_gif,{},2023-07-05 15:54:27.769 +0200
user_150,chatxai,training_mace,{},2023-07-05 15:54:35.780 +0200
user_151,chatxai,training_shap,{},2023-07-05 15:54:36.162 +0200
user_193,chatxai,training_mace,{},2023-07-05 15:54:36.376 +0200
user_132,chatxai,training_decisiontree_gif,{},2023-07-05 15:54:37.099 +0200
user_150,chatxai,training_mace_gif,{},2023-07-05 15:54:38.954 +0200
user_150,chatxai,training_whatif,{},2023-07-05 15:54:43.718 +0200
user_151,chatxai,training_shap_gif,{},2023-07-05 15:54:45.709 +0200
user_150,chatxai,training_whatif_gif,{},2023-07-05 15:54:48.102 +0200
user_218,chatxai,training_pre,"{""beforeExplainDecision"": ""false"", ""beforeExplainFeatures"": [""Loan Amount"", ""Credit History"", ""Coapplicant Income""], ""beforeExplainConfidence"": ""4""}",2023-07-05 15:54:53.809 +0200
user_188,chatxai,training_pre,"{""beforeExplainDecision"": ""true"", ""beforeExplainFeatures"": [""Applicant Income"", ""Credit History"", ""Coapplicant Income""], ""beforeExplainConfidence"": ""3""}",2023-07-05 15:54:56.355 +0200
user_67,chatxai,task5_pre,"{""beforeExplainDecision"": ""true"", ""beforeExplainFeatures"": [""Credit History"", ""Dependents"", ""Applicant Income""], ""beforeExplainConfidence"": ""2""}",2023-07-05 15:54:56.599 +0200
user_151,chatxai,training_pdp,{},2023-07-05 15:55:00.995 +0200
user_150,chatxai,atiExplanationTest,"{""atiExplainerQuestion"": ""5""}",2023-07-05 15:55:02.392 +0200
user_59,chatxai,training_shap,{},2023-07-05 15:55:02.544 +0200
user_151,chatxai,training_pdp_gif,{},2023-07-05 15:55:03.273 +0200
user_168,chatxai,training_post,"{""explainerData"": {""chatJourney"": [{""step"": 1, ""level"": ""predLv"", ""payload"": ""{}"", ""timeline"": ""2023-07-05T13:53:15.351Z""}, {""step"": 2, ""level"": ""counterfactualLv"", ""payload"": {""data"": {""instances"": [{""input"": [[""Male"", ""Yes"", ""2"", ""Graduate"", ""No"", 11714, 1126, 225, 360, ""Yes"", ""Urban""]], ""operation"": ""mace""}]}}, ""timeline"": ""2023-07-05T13:53:35.411Z""}, {""step"": 3, ""level"": ""globalExplainerResultLv"", ""payload"": {""data"": {""instances"": [{""operation"": ""pdp"", ""attributes"": [""Applicant Income""]}]}}, ""timeline"": ""2023-07-05T13:54:53.338Z""}], ""chatSessionMetadata"": {""pdp"": 1, ""shap"": 0, ""input"": """", ""actual"": null, ""userId"": """", ""whatIf"": 0, ""comment"": """", ""modelStats"": 0, ""prediction"": """", ""userChoice"": """", ""decisionTree"": 0, ""counterFactual"": 1, ""decisionFeatures"": [""""]}}, ""postExplainDecision"": ""true"", ""postExplainFeatures"": [""Self Employed"", ""Applicant Income"", ""Loan Amount""], ""postExplainConfidence"": ""4"", ""postExplainReliability"": ""4""}",2023-07-05 15:55:13.099 +0200
user_59,chatxai,training_shap_gif,{},2023-07-05 15:55:14.471 +0200
user_13,chatxai,training_decisiontree,{},2023-07-05 15:55:15.438 +0200
user_193,chatxai,training_mace_gif,{},2023-07-05 15:55:15.857 +0200
user_176,chatxai,task9_post,"{""explainerData"": {""chatJourney"": [{""step"": 30, ""level"": ""predLv"", ""payload"": ""{}"", ""timeline"": ""2023-07-05T13:54:23.676Z""}, {""step"": 31, ""level"": ""globalExplainerResultLv"", ""payload"": {""data"": {""instances"": [{""operation"": ""pdp"", ""attributes"": [""Credit History""]}]}}, ""timeline"": ""2023-07-05T13:54:54.304Z""}, {""step"": 32, ""level"": ""whatIfResultLv"", ""payload"": {""data"": {""instances"": [{""input"": [[""Male"", ""Yes"", ""2"", ""Not Graduate"", ""No"", 3365, 1917, 112, 360, ""Yes"", ""Rural""]], ""operation"": ""whatif""}]}}, ""timeline"": ""2023-07-05T13:55:13.002Z""}], ""chatSessionMetadata"": {""pdp"": 1, ""shap"": 0, ""input"": """", ""actual"": null, ""userId"": """", ""whatIf"": 1, ""comment"": """", ""modelStats"": 0, ""prediction"": """", ""userChoice"": """", ""decisionTree"": 0, ""counterFactual"": 0, ""decisionFeatures"": [""""]}}, ""postExplainDecision"": ""false"", ""postExplainFeatures"": [""Credit History"", ""Loan Amount"", ""Coapplicant Income""], ""postExplainConfidence"": ""4"", ""postExplainReliability"": ""5""}",2023-07-05 15:55:19.587 +0200
user_40,chatxai,training_pdp,{},2023-07-05 15:55:20.666 +0200
user_59,chatxai,training_pdp,{},2023-07-05 15:55:38.677 +0200
user_168,chatxai,task1_pre,"{""beforeExplainDecision"": ""false"", ""beforeExplainFeatures"": [""Applicant Income"", ""Credit History"", ""Loan Amount""], ""beforeExplainConfidence"": ""3""}",2023-07-05 15:55:44.058 +0200
user_59,chatxai,training_pdp_gif,{},2023-07-05 15:55:44.652 +0200
user_13,chatxai,training_mace_gif,{},2023-07-05 15:59:36.493 +0200
user_219,chatxai,training_pdp_gif,{},2023-07-05 15:59:45.940 +0200
user_13,chatxai,training_whatif,{},2023-07-05 15:59:47.323 +0200
user_132,chatxai,training_whatif,{},2023-07-05 15:59:53.286 +0200
user_77,chatxai,task9_post,"{""explainerData"": {""chatJourney"": [{""step"": 8, ""level"": ""predLv"", ""payload"": ""{}"", ""timeline"": ""2023-07-05T13:54:16.084Z""}, {""step"": 9, ""level"": ""counterfactualLv"", ""payload"": {""data"": {""instances"": [{""input"": [[""Male"", ""Yes"", ""2"", ""Not Graduate"", ""No"", 3365, 1917, 112, 360, ""No"", ""Rural""]], ""operation"": ""mace""}]}}, ""timeline"": ""2023-07-05T13:54:37.820Z""}, {""step"": 10, ""level"": ""globalExplainerResultLv"", ""payload"": {""data"": {""instances"": [{""operation"": ""pdp"", ""attributes"": [""Property Area""]}]}}, ""timeline"": ""2023-07-05T13:55:26.630Z""}], ""chatSessionMetadata"": {""pdp"": 1, ""shap"": 0, ""input"": """", ""actual"": null, ""userId"": """", ""whatIf"": 0, ""comment"": """", ""modelStats"": 0, ""prediction"": """", ""userChoice"": """", ""decisionTree"": 0, ""counterFactual"": 1, ""decisionFeatures"": [""""]}}, ""postExplainDecision"": ""false"", ""postExplainFeatures"": [""Credit History"", ""Applicant Income"", ""Dependents""], ""postExplainConfidence"": ""4"", ""postExplainReliability"": ""4""}",2023-07-05 15:55:44.821 +0200
user_151,chatxai,training_mace,{},2023-07-05 15:55:46.038 +0200
user_40,chatxai,training_pdp_gif,{},2023-07-05 15:55:46.601 +0200
user_151,chatxai,training_mace_gif,{},2023-07-05 15:55:47.780 +0200
user_176,chatxai,task7_pre,"{""beforeExplainDecision"": ""false"", ""beforeExplainFeatures"": [""Credit History"", ""Coapplicant Income"", ""Loan Amount Term""], ""beforeExplainConfidence"": ""5""}",2023-07-05 15:55:49.388 +0200
user_13,chatxai,training_decisiontree_gif,{},2023-07-05 15:55:54.949 +0200
user_59,chatxai,training_mace,{},2023-07-05 15:55:56.467 +0200
user_151,chatxai,training_whatif,{},2023-07-05 15:55:56.725 +0200
user_151,chatxai,training_whatif_gif,{},2023-07-05 15:55:58.806 +0200
user_59,chatxai,training_mace_gif,{},2023-07-05 15:55:59.089 +0200
user_132,chatxai,training_shap,{},2023-07-05 15:55:59.796 +0200
user_151,chatxai,atiExplanationTest,"{""atiExplainerQuestion"": ""5""}",2023-07-05 15:56:08.910 +0200
user_77,chatxai,task7_pre,"{""beforeExplainDecision"": ""false"", ""beforeExplainFeatures"": [""Credit History"", ""Coapplicant Income"", ""Property Area""], ""beforeExplainConfidence"": ""5""}",2023-07-05 15:56:09.255 +0200
